Job ID,Job Status,Error Code,Job Type,Backup Method,Client,Job,Schedule,Files,Files Size,Write Size,Data Transferred,Throughput,Start Time,End Time,Elapsed Time,Server,Volume Pool,Storage,Tape Drive,Volume
1644440143,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_4,2696,12.67 GB,6.84 GB,28.31 GB,27.49 MB/s,2022-02-10 오전 5:55:43,2022-02-10 오전 6:03:37,0:07:54,jh,add,add,-,1644440143
1644439537,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_3,13791,12.91 GB,30.75 GB,29.22 GB,42.65 MB/s,2022-02-10 오전 5:45:37,2022-02-10 오전 5:50:49,0:05:12,jh,ddd,ddd,-,1644439537
1644438931,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_2,18657,28.61 GB,14.84 GB,2.25 GB,92.13 MB/s,2022-02-10 오전 5:35:31,2022-02-10 오전 5:40:51,0:05:20,jh,add,add,-,1644438931
1644438325,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_1,29715,11.69 KB,16.82 KB,6.61 KB,1 KB/s,2022-02-10 오전 5:25:25,2022-02-10 오전 5:30:35,0:05:10,jh,dsk,dsk,-,1644438325
1644437719,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,SGFDG,testsc_4,22039,1.66 GB,29.35 GB,12.36 GB,5.57 MB/s,2022-02-10 오전 5:15:19,2022-02-10 오전 5:20:27,0:05:08,jh,add,add,-,1644437719
1644437113,Completed,-,Mysql Backup,Enterprise Differential Backup,jh,SGFDG,testsc_3,5734,6.4 GB,8.91 GB,12.65 GB,30.79 MB/s,2022-02-10 오전 5:05:13,2022-02-10 오전 5:08:48,0:03:35,jh,ddd,ddd,-,1644437113
1644436507,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_2,28950,24.99 KB,22.54 KB,21.18 KB,1 KB/s,2022-02-10 오전 4:55:07,2022-02-10 오전 4:58:38,0:03:31,jh,add,add,-,1644436507
1644435901,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_1,30253,26.26 GB,8.16 GB,19.68 GB,74.5 MB/s,2022-02-10 오전 4:45:01,2022-02-10 오전 4:51:04,0:06:03,jh,dsk,dsk,-,1644435901
1644435295,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_4,3832,8.91 GB,20.17 GB,19.28 GB,63.83 MB/s,2022-02-10 오전 4:34:55,2022-02-10 오전 4:37:20,0:02:25,jh,add,add,-,1644435295
1644434689,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_3,9950,24.36 GB,2.29 GB,13.55 GB,54.82 MB/s,2022-02-10 오전 4:24:49,2022-02-10 오전 4:32:26,0:07:37,jh,ddd,ddd,-,1644434689
1644434083,Completed,-,File Backup,Archive Backup,jh,TGHCV,testsc_2,8316,29.48 GB,31.52 GB,28.46 GB,241.51 MB/s,2022-02-10 오전 4:14:43,2022-02-10 오전 4:16:50,0:02:07,jh,add,add,-,1644434083
1644433477,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_1,8618,31.12 MB,14.42 MB,15.73 MB,168.6 KB/s,2022-02-10 오전 4:04:37,2022-02-10 오전 4:07:48,0:03:11,jh,dsk,dsk,-,1644433477
1644432871,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_4,21880,18.49 GB,23.96 GB,4.36 GB,42.27 MB/s,2022-02-10 오전 3:54:31,2022-02-10 오전 4:02:01,0:07:30,jh,add,add,-,1644432871
1644432265,Completed,-,File Backup,Full Backup,jh,TGHCV,testsc_3,10378,26.38 GB,4.92 GB,31.39 GB,47.15 MB/s,2022-02-10 오전 3:44:25,2022-02-10 오전 3:54:00,0:09:35,jh,ddd,ddd,-,1644432265
1644431659,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_2,23031,17.24 GB,27.33 GB,30.32 GB,44.69 MB/s,2022-02-10 오전 3:34:19,2022-02-10 오전 3:40:56,0:06:37,jh,add,add,-,1644431659
1644431053,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_1,16575,18.27 GB,25.99 GB,12.24 GB,41.95 MB/s,2022-02-10 오전 3:24:13,2022-02-10 오전 3:31:41,0:07:28,jh,dsk,dsk,-,1644431053
1644430447,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_4,5088,1.46 GB,25.68 GB,14.34 GB,2.56 MB/s,2022-02-10 오전 3:14:07,2022-02-10 오전 3:23:54,0:09:47,jh,add,add,-,1644430447
1644429841,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_3,23300,10.87 GB,22.68 GB,29.24 GB,21.12 MB/s,2022-02-10 오전 3:04:01,2022-02-10 오전 3:12:50,0:08:49,jh,ddd,ddd,-,1644429841
1644429235,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_2,15699,12.95 GB,30.17 GB,19.45 GB,30.01 MB/s,2022-02-10 오전 2:53:55,2022-02-10 오전 3:01:19,0:07:24,jh,add,add,-,1644429235
1644428629,Completed,-,Oracle RMAN Backup,Cumulative Backup,jh,GHJDD,testsc_1,22531,13.55 GB,14.09 GB,29.45 GB,26.38 MB/s,2022-02-10 오전 2:43:49,2022-02-10 오전 2:52:37,0:08:48,jh,dsk,dsk,-,1644428629
1644428023,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_4,10016,15.33 GB,8.23 GB,2.34 GB,32.49 MB/s,2022-02-10 오전 2:33:43,2022-02-10 오전 2:41:48,0:08:05,jh,add,add,-,1644428023
1644427417,Completed,-,Oracle RMAN Backup,Incremental Backup,jh,GHJDD,testsc_3,8662,11.56 GB,7.69 GB,6.8 GB,70.45 MB/s,2022-02-10 오전 2:23:37,2022-02-10 오전 2:26:27,0:02:50,jh,ddd,ddd,-,1644427417
1644426811,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_2,18440,20.6 GB,21.61 GB,22.5 GB,101.42 MB/s,2022-02-10 오전 2:13:31,2022-02-10 오전 2:17:01,0:03:30,jh,add,add,-,1644426811
1644426205,Failed,E1F641BC,Vmware Backup,Dump Backup,jh,KJHFA,testsc_1,8087,5.3 MB,4.62 MB,796 KB,16.61 KB/s,2022-02-10 오전 2:03:25,2022-02-10 오전 2:08:54,0:05:29,jh,dsk,dsk,-,1644426205
1644425599,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_4,20651,20.26 GB,27.69 GB,6.2 GB,46.42 MB/s,2022-02-10 오전 1:53:19,2022-02-10 오전 2:00:48,0:07:29,jh,add,add,-,1644425599
1644424993,Suspended,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_3,26187,5.64 GB,25.94 GB,13.36 GB,14 MB/s,2022-02-10 오전 1:43:13,2022-02-10 오전 1:50:08,0:06:55,jh,ddd,ddd,-,1644424993
1644424387,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_2,6466,24.46 GB,9.6 GB,21.39 GB,58.25 MB/s,2022-02-10 오전 1:33:07,2022-02-10 오전 1:40:19,0:07:12,jh,add,add,-,1644424387
1644423781,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_1,19110,17.17 GB,7.89 GB,19.73 GB,81.4 MB/s,2022-02-10 오전 1:23:01,2022-02-10 오전 1:26:39,0:03:38,jh,dsk,dsk,-,1644423781
1644423175,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_4,13731,13.22 GB,7.12 GB,19.07 GB,75.22 MB/s,2022-02-10 오전 1:12:55,2022-02-10 오전 1:15:57,0:03:02,jh,add,add,-,1644423175
1644422569,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_3,27013,10.46 KB,19.26 KB,1.91 KB,1 KB/s,2022-02-10 오전 1:02:49,2022-02-10 오전 1:11:41,0:08:52,jh,ddd,ddd,-,1644422569
1644421963,Completed,-,Informix Onbar Backup,Full Backup,jh,BNMBV,testsc_2,7456,30.46 GB,4.35 GB,13.43 GB,472.65 MB/s,2022-02-10 오전 12:52:43,2022-02-10 오전 12:53:51,0:01:08,jh,add,add,-,1644421963
1644421357,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_1,28943,1.9 GB,5.06 GB,386 MB,4.11 MB/s,2022-02-10 오전 12:42:37,2022-02-10 오전 12:50:33,0:07:56,jh,dsk,dsk,-,1644421357
1644420751,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_4,28471,8.77 GB,21.94 GB,17.28 GB,82.42 MB/s,2022-02-10 오전 12:32:31,2022-02-10 오전 12:34:22,0:01:51,jh,add,add,-,1644420751
1644420145,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_3,31441,21.7 GB,10.63 GB,17.31 GB,37.54 MB/s,2022-02-10 오전 12:22:25,2022-02-10 오전 12:32:19,0:09:54,jh,ddd,ddd,-,1644420145
1644419539,Completed,-,Mysql Backup,Incremental Backup,jh,CVNVX,testsc_2,17210,4.86 KB,14.37 KB,11.28 KB,1 KB/s,2022-02-10 오전 12:12:19,2022-02-10 오전 12:21:45,0:09:26,jh,add,add,-,1644419539
1644418933,Completed,-,Mysql Backup,Enterprise Full Backup,jh,CVNVX,testsc_1,12127,17.27 KB,16.55 KB,20.43 KB,1 KB/s,2022-02-10 오전 12:02:13,2022-02-10 오전 12:07:33,0:05:20,jh,dsk,dsk,-,1644418933
1644418327,Completed,-,Mysql Backup,Differential Backup,jh,CVNVX,testsc_4,28747,19.82 KB,9.82 KB,18.59 KB,1 KB/s,2022-02-09 오후 11:52:07,2022-02-09 오후 11:58:27,0:06:20,jh,add,add,-,1644418327
1644417721,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,CVNVX,testsc_3,17976,6.25 GB,17.76 GB,11.45 GB,16.8 MB/s,2022-02-09 오후 11:42:01,2022-02-09 오후 11:48:24,0:06:23,jh,ddd,ddd,-,1644417721
1644417115,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_2,9319,31.19 KB,27.57 KB,23.68 KB,1 KB/s,2022-02-09 오후 11:31:55,2022-02-09 오후 11:41:12,0:09:17,jh,add,add,-,1644417115
1644416509,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_1,20739,9.01 GB,5.09 GB,7.82 GB,82.42 MB/s,2022-02-09 오후 11:21:49,2022-02-09 오후 11:23:43,0:01:54,jh,dsk,dsk,-,1644416509
1644415903,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_4,17496,15.1 GB,30.22 GB,27.76 GB,49.71 MB/s,2022-02-09 오후 11:11:43,2022-02-09 오후 11:16:56,0:05:13,jh,add,add,-,1644415903
1644415297,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_3,12121,18.51 GB,11.99 GB,2.51 GB,70.45 MB/s,2022-02-09 오후 11:01:37,2022-02-09 오후 11:06:08,0:04:31,jh,ddd,ddd,-,1644415297
1644414691,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_2,15294,30.57 KB,22.37 KB,10.05 KB,1 KB/s,2022-02-09 오후 10:51:31,2022-02-09 오후 10:53:14,0:01:43,jh,add,add,-,1644414691
1644414085,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_1,6333,13.86 GB,22.69 GB,7.91 GB,76.74 MB/s,2022-02-09 오후 10:41:25,2022-02-09 오후 10:44:32,0:03:07,jh,dsk,dsk,-,1644414085
1644413479,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,SGFDG,testsc_4,27541,6.48 GB,6.41 GB,30.31 GB,17.83 MB/s,2022-02-09 오후 10:31:19,2022-02-09 오후 10:37:33,0:06:14,jh,add,add,-,1644413479
1644412873,Completed,-,Mysql Backup,Enterprise Differential Backup,jh,SGFDG,testsc_3,27765,13.34 GB,19.56 GB,31.38 GB,43.38 MB/s,2022-02-09 오후 10:21:13,2022-02-09 오후 10:26:30,0:05:17,jh,ddd,ddd,-,1644412873
1644412267,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_2,5853,6.28 GB,5.94 GB,9.85 GB,12.17 MB/s,2022-02-09 오후 10:11:07,2022-02-09 오후 10:19:57,0:08:50,jh,add,add,-,1644412267
1644411661,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_1,31574,11.62 KB,2.39 KB,12.2 KB,1 KB/s,2022-02-09 오후 10:01:01,2022-02-09 오후 10:02:53,0:01:52,jh,dsk,dsk,-,1644411661
1644411055,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_4,22613,19.11 GB,11.05 GB,19.78 GB,48.81 MB/s,2022-02-09 오후 9:50:55,2022-02-09 오후 9:57:38,0:06:43,jh,add,add,-,1644411055
1644410449,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_3,21961,596 KB,30.08 MB,23.95 MB,1.45 KB/s,2022-02-09 오후 9:40:49,2022-02-09 오후 9:47:41,0:06:52,jh,ddd,ddd,-,1644410449
1644409843,Completed,-,File Backup,Archive Backup,jh,TGHCV,testsc_2,8552,29.67 MB,28.45 MB,23.75 MB,58.89 KB/s,2022-02-09 오후 9:30:43,2022-02-09 오후 9:39:21,0:08:38,jh,add,add,-,1644409843
1644409237,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_1,24724,15.31 GB,19.83 GB,9.66 GB,37.06 MB/s,2022-02-09 오후 9:20:37,2022-02-09 오후 9:27:42,0:07:05,jh,dsk,dsk,-,1644409237
1644408631,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_4,20914,1.37 GB,28.45 GB,27.11 GB,20.35 MB/s,2022-02-09 오후 9:10:31,2022-02-09 오후 9:11:42,0:01:11,jh,add,add,-,1644408631
1644408025,Completed,-,File Backup,Full Backup,jh,TGHCV,testsc_3,7458,18.04 GB,1.42 GB,4.63 GB,31.2 MB/s,2022-02-09 오후 9:00:25,2022-02-09 오후 9:10:19,0:09:54,jh,ddd,ddd,-,1644408025
1644407419,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_2,28627,441 MB,10.42 GB,7.69 GB,2.79 MB/s,2022-02-09 오후 8:50:19,2022-02-09 오후 8:52:59,0:02:40,jh,add,add,-,1644407419
1644406813,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_1,15981,12.37 GB,9.64 GB,9.57 GB,131.95 MB/s,2022-02-09 오후 8:40:13,2022-02-09 오후 8:41:51,0:01:38,jh,dsk,dsk,-,1644406813
1644406207,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_4,16233,3.59 GB,30.24 GB,9.5 GB,7.8 MB/s,2022-02-09 오후 8:30:07,2022-02-09 오후 8:38:00,0:07:53,jh,add,add,-,1644406207
1644405601,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_3,25005,24.15 GB,9.85 GB,1.83 GB,70.05 MB/s,2022-02-09 오후 8:20:01,2022-02-09 오후 8:25:56,0:05:55,jh,ddd,ddd,-,1644405601
1644404995,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_2,11618,30.06 GB,4.08 GB,4.62 GB,110.32 MB/s,2022-02-09 오후 8:09:55,2022-02-09 오후 8:14:36,0:04:41,jh,add,add,-,1644404995
1644404389,Completed,-,Oracle RMAN Backup,Cumulative Backup,jh,GHJDD,testsc_1,8827,25.94 GB,17.61 GB,24.93 GB,130.85 MB/s,2022-02-09 오후 7:59:49,2022-02-09 오후 8:03:14,0:03:25,jh,dsk,dsk,-,1644404389
1644403783,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_4,8966,10.64 GB,1.68 GB,15.48 GB,54.75 MB/s,2022-02-09 오후 7:49:43,2022-02-09 오후 7:53:04,0:03:21,jh,add,add,-,1644403783
1644403177,Completed,-,Oracle RMAN Backup,Incremental Backup,jh,GHJDD,testsc_3,21518,19.13 GB,2.55 GB,26.61 GB,106.47 MB/s,2022-02-09 오후 7:39:37,2022-02-09 오후 7:42:43,0:03:06,jh,ddd,ddd,-,1644403177
1644402571,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_2,4463,9.75 MB,21.88 MB,7.21 MB,18.08 KB/s,2022-02-09 오후 7:29:31,2022-02-09 오후 7:38:45,0:09:14,jh,add,add,-,1644402571
1644401965,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_1,32178,5.18 KB,5.7 KB,21.52 KB,1 KB/s,2022-02-09 오후 7:19:25,2022-02-09 오후 7:21:45,0:02:20,jh,dsk,dsk,-,1644401965
1644401359,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_4,16963,13.31 GB,19.54 GB,3.3 GB,32.08 MB/s,2022-02-09 오후 7:09:19,2022-02-09 오후 7:16:26,0:07:07,jh,add,add,-,1644401359
1644400753,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_3,24243,15.74 GB,1.34 GB,9.23 GB,62.7 MB/s,2022-02-09 오후 6:59:13,2022-02-09 오후 7:03:32,0:04:19,jh,ddd,ddd,-,1644400753
1644400147,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_2,32749,11.54 GB,20.95 GB,24.23 GB,120.54 MB/s,2022-02-09 오후 6:49:07,2022-02-09 오후 6:50:47,0:01:40,jh,add,add,-,1644400147
1644399541,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_1,17999,5.69 KB,2.86 KB,13.34 KB,1 KB/s,2022-02-09 오후 6:39:01,2022-02-09 오후 6:45:13,0:06:12,jh,dsk,dsk,-,1644399541
1644398935,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_4,18092,23.51 GB,18.54 GB,17.67 GB,41.36 MB/s,2022-02-09 오후 6:28:55,2022-02-09 오후 6:38:39,0:09:44,jh,add,add,-,1644398935
1644398329,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_3,1641,8.55 GB,22.81 GB,10.93 GB,15.3 MB/s,2022-02-09 오후 6:18:49,2022-02-09 오후 6:28:23,0:09:34,jh,ddd,ddd,-,1644398329
1644397723,Completed,-,Informix Onbar Backup,Full Backup,jh,BNMBV,testsc_2,14636,19.79 GB,8.73 GB,7.83 GB,71.11 MB/s,2022-02-09 오후 6:08:43,2022-02-09 오후 6:13:30,0:04:47,jh,add,add,-,1644397723
1644397117,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_1,17427,16.91 GB,2.67 GB,21.85 GB,58.09 MB/s,2022-02-09 오후 5:58:37,2022-02-09 오후 6:03:37,0:05:00,jh,dsk,dsk,-,1644397117
1644396511,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_4,22151,10.22 MB,19.28 MB,5.81 MB,24.06 KB/s,2022-02-09 오후 5:48:31,2022-02-09 오후 5:55:48,0:07:17,jh,add,add,-,1644396511
1644395905,Completed,-,Informix Onbar Backup,Incremental Backup,jh,BNMBV,testsc_3,30510,10.83 GB,19.73 GB,19.68 GB,92.41 MB/s,2022-02-09 오후 5:38:25,2022-02-09 오후 5:40:27,0:02:02,jh,ddd,ddd,-,1644395905
1644395299,Completed,-,Mysql Backup,Incremental Backup,jh,CVNVX,testsc_2,15582,1.97 MB,26.59 MB,18.61 MB,15.2 KB/s,2022-02-09 오후 5:28:19,2022-02-09 오후 5:30:34,0:02:15,jh,add,add,-,1644395299
1644394693,Completed,-,Mysql Backup,Enterprise Full Backup,jh,CVNVX,testsc_1,6831,25.7 GB,16.75 GB,15.52 GB,193.51 MB/s,2022-02-09 오후 5:18:13,2022-02-09 오후 5:20:31,0:02:18,jh,dsk,dsk,-,1644394693
1644394087,Completed,-,Mysql Backup,Differential Backup,jh,CVNVX,testsc_4,27377,5.4 GB,6.87 GB,9.77 GB,14.73 MB/s,2022-02-09 오후 5:08:07,2022-02-09 오후 5:14:24,0:06:17,jh,add,add,-,1644394087
1644393481,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,CVNVX,testsc_3,28999,19.97 GB,4.77 GB,30.98 GB,174.78 MB/s,2022-02-09 오후 4:58:01,2022-02-09 오후 5:00:00,0:01:59,jh,ddd,ddd,-,1644393481
1644392875,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_2,17496,31.76 MB,8.53 MB,29.48 MB,56.36 KB/s,2022-02-09 오후 4:47:55,2022-02-09 오후 4:57:34,0:09:39,jh,add,add,-,1644392875
1644392269,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_1,26241,24.91 GB,5.05 GB,27.17 GB,42.65 MB/s,2022-02-09 오후 4:37:49,2022-02-09 오후 4:47:49,0:10:00,jh,dsk,dsk,-,1644392269
1644391663,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_4,26442,4.52 GB,8.98 GB,16.11 GB,10.61 MB/s,2022-02-09 오후 4:27:43,2022-02-09 오후 4:35:01,0:07:18,jh,add,add,-,1644391663
1644391057,Completed,-,Informix Onbar Backup,Full Backup,jh,FASDF,testsc_3,2708,12.46 GB,21.53 GB,10.81 GB,22.12 MB/s,2022-02-09 오후 4:17:37,2022-02-09 오후 4:27:16,0:09:39,jh,ddd,ddd,-,1644391057
1644390451,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_2,30747,1.41 GB,7.99 GB,1.37 GB,3.53 MB/s,2022-02-09 오후 4:07:31,2022-02-09 오후 4:14:23,0:06:52,jh,add,add,-,1644390451
1644389845,Completed,-,Mysql Backup,Incremental Backup,jh,SGFDG,testsc_1,32638,11.98 GB,27.9 GB,21.71 GB,95.86 MB/s,2022-02-09 오후 3:57:25,2022-02-09 오후 3:59:35,0:02:10,jh,dsk,dsk,-,1644389845
1644389239,Completed,-,Mysql Backup,Enterprise Incremental Backup,jh,SGFDG,testsc_4,13781,7.07 GB,10.53 GB,7.88 GB,71.67 MB/s,2022-02-09 오후 3:47:19,2022-02-09 오후 3:49:02,0:01:43,jh,add,add,-,1644389239
1644388633,Completed,-,Mysql Backup,Enterprise Differential Backup,jh,SGFDG,testsc_3,30753,21.46 GB,27.88 GB,25.54 GB,59.71 MB/s,2022-02-09 오후 3:37:13,2022-02-09 오후 3:43:23,0:06:10,jh,ddd,ddd,-,1644388633
1644388027,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_2,17557,12.56 GB,21.63 GB,15.72 GB,23.06 MB/s,2022-02-09 오후 3:27:07,2022-02-09 오후 3:36:27,0:09:20,jh,add,add,-,1644388027
1644387421,Completed,-,Informix Onbar Backup,Full Backup,jh,HGFAW,testsc_1,13937,6.72 MB,20.87 MB,31.54 MB,55.49 KB/s,2022-02-09 오후 3:17:01,2022-02-09 오후 3:19:07,0:02:06,jh,dsk,dsk,-,1644387421
1644386815,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_4,28058,13.79 GB,29.96 GB,11.85 GB,54.32 MB/s,2022-02-09 오후 3:06:55,2022-02-09 오후 3:11:17,0:04:22,jh,add,add,-,1644386815
1644386209,Completed,-,Informix Onbar Backup,Incremental Backup,jh,HGFAW,testsc_3,21503,13.88 GB,28.65 GB,7.97 GB,27.12 MB/s,2022-02-09 오후 2:56:49,2022-02-09 오후 3:05:35,0:08:46,jh,ddd,ddd,-,1644386209
1644385603,Completed,-,File Backup,Archive Backup,jh,TGHCV,testsc_2,29219,22.19 GB,31.27 GB,8.82 GB,148.53 MB/s,2022-02-09 오후 2:46:43,2022-02-09 오후 2:49:18,0:02:35,jh,add,add,-,1644385603
1644384997,Completed,-,File Backup,Differential Backup,jh,TGHCV,testsc_1,8293,5.01 GB,17.51 GB,4.44 GB,23.96 MB/s,2022-02-09 오후 2:36:37,2022-02-09 오후 2:40:13,0:03:36,jh,dsk,dsk,-,1644384997
1644384391,Suspended,-,File Backup,Differential Backup,jh,TGHCV,testsc_4,17805,5.74 GB,25.99 GB,14.19 GB,24.01 MB/s,2022-02-09 오후 2:26:31,2022-02-09 오후 2:30:38,0:04:07,jh,add,add,-,1644384391
1644383785,Completed,-,File Backup,Full Backup,jh,TGHCV,testsc_3,4948,4.08 GB,10.58 GB,20.43 GB,9.9 MB/s,2022-02-09 오후 2:16:25,2022-02-09 오후 2:23:29,0:07:04,jh,ddd,ddd,-,1644383785
1644383179,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_2,25688,25 GB,4.79 GB,12.91 GB,103.24 MB/s,2022-02-09 오후 2:06:19,2022-02-09 오후 2:10:29,0:04:10,jh,add,add,-,1644383179
1644382573,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_1,17502,25.67 GB,28.8 GB,9.08 GB,47.7 MB/s,2022-02-09 오후 1:56:13,2022-02-09 오후 2:05:26,0:09:13,jh,dsk,dsk,-,1644382573
1644381967,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_4,22772,10.17 MB,24 MB,17.32 MB,24.8 KB/s,2022-02-09 오후 1:46:07,2022-02-09 오후 1:53:09,0:07:02,jh,add,add,-,1644381967
1644381361,Completed,-,Informix Onbar Backup,Incremental Backup,jh,UIYKH,testsc_3,8367,25.12 GB,16.58 GB,3.88 GB,60.38 MB/s,2022-02-09 오후 1:36:01,2022-02-09 오후 1:43:09,0:07:08,jh,ddd,ddd,-,1644381361
1644380755,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_2,9347,21.08 GB,29.24 GB,1.13 GB,99.01 MB/s,2022-02-09 오후 1:25:55,2022-02-09 오후 1:29:35,0:03:40,jh,add,add,-,1644380755
1644380149,Completed,-,Oracle RMAN Backup,Cumulative Backup,jh,GHJDD,testsc_1,16206,7.35 GB,20.5 GB,19.08 GB,31.08 MB/s,2022-02-09 오후 1:15:49,2022-02-09 오후 1:19:53,0:04:04,jh,dsk,dsk,-,1644380149
1644379543,Completed,-,Oracle RMAN Backup,Full Backup,jh,GHJDD,testsc_4,259,22.22 GB,2.97 GB,15.15 GB,38.83 MB/s,2022-02-09 오후 1:05:43,2022-02-09 오후 1:15:31,0:09:48,jh,add,add,-,1644379543
1644378937,Completed,-,Oracle RMAN Backup,Incremental Backup,jh,GHJDD,testsc_3,20128,10.52 GB,8.39 GB,2.15 GB,19.95 MB/s,2022-02-09 오후 12:55:37,2022-02-09 오후 1:04:39,0:09:02,jh,ddd,ddd,-,1644378937
1644378331,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_2,7021,25.85 KB,28.82 KB,17.28 KB,1 KB/s,2022-02-09 오후 12:45:31,2022-02-09 오후 12:54:43,0:09:12,jh,add,add,-,1644378331
1644377725,Completed,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_1,12869,486 MB,29.27 GB,16.61 GB,1.2 MB/s,2022-02-09 오후 12:35:25,2022-02-09 오후 12:42:12,0:06:47,jh,dsk,dsk,-,1644377725
1644377119,Canceled,-,Vmware Backup,Dump Backup,jh,KJHFA,testsc_4,18379,15.42 GB,27.94 GB,31.62 GB,80.95 MB/s,2022-02-09 오후 12:25:19,2022-02-09 오후 12:28:36,0:03:17,jh,add,add,-,1644377119
1644376513,Completed,-,Vmware Backup,Synthetic,jh,KJHFA,testsc_3,5767,7.68 MB,14.46 MB,10.21 MB,14.72 KB/s,2022-02-09 오후 12:15:13,2022-02-09 오후 12:24:09,0:08:56,jh,ddd,ddd,-,1644376513
1644375907,Completed,-,Physical Backup,Full Backup,jh,JKLJKL,testsc_2,7778,11.39 MB,9.08 MB,7.39 MB,26.94 KB/s,2022-02-09 오후 12:05:07,2022-02-09 오후 12:12:22,0:07:15,jh,add,add,-,1644375907
